Project ID,Project Name,Project State,Project Link,Project Category,Project Image,Project Overview,Project Goal Amount,Project Pledged Amount,Project Funded Ratio,Project Country,Project Locality,Project Currency,Project Backers Count,Creator ID,Creator Name,Creator Profile Link,Creator Biography,Creator Joined Date,Creator WebSite 1,Creator WebSite 2,Creator WebSite 3
532724899,NeuTuch-authentic biodegradable Wipes,live,https://www.kickstarter.com/projects/neutoi/neutuch-and-neutoi-born-for-the-toilet,Technology,https://ksr-ugc.imgix.net/assets/029/346/465/7a23995b1c9fcac8f406e24afd6cced8_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1591302224&auto=format&frame=1&q=92&s=28ed67a12418ae06171aa5827a78753d,"Flushable Wipes, toilet tissues, cosmetic tissues, towels for outside
Biodegradation of plastics.
Stop Marine Litter, microplastic.",50000.0,12.0,0.024,Germany,"München, Germany",EUR (€),3,2049669882,New era of science,https://www.kickstarter.com/profile/neutoi,"I am a nearly finished student, trained as a biologist and I am currently writing my master thesis in bioprocess engineering. 
",May 2020,,,
1177852239,Top German online magazine needs financing,live,https://www.kickstarter.com/projects/weltaktuell/top-german-online-magazines-need-financing,Technology,https://ksr-ugc.imgix.net/assets/028/626/507/0f8ea72e9fd6e50ad0a6bf071d9fee4f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1585997034&auto=format&frame=1&q=92&s=b7ff4ab99ee964200460e016c630bcf0,We need your support to be successful!,137200.0,856.0,0.6239067055393586,Germany,"Essen, Germany",EUR (€),7,2093166518,Aleesa,https://www.kickstarter.com/profile/weltaktuell,Thanks for your visit,Nov 2019,https://www.weltaktuell.de,,
320747833,"Feelbelt: Haptic Feedback for VR, Gaming and Music",successful,https://www.kickstarter.com/projects/1267629547/feelbelt-strap-it-feel-it-love-it,Hardware,https://ksr-ugc.imgix.net/assets/029/227/004/dc19e95ba4e84ba4055f95a346620673_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1590506201&auto=format&frame=1&q=92&s=afd9db314dd8350608779427075e7771,Take your gaming and music experience to the next level by adding a new dimension. Strap it. Feel it. Love it.,20000.0,60007.0,300.035,Germany,"Potsdam, Germany",EUR (€),237,1267629547,Feelbelt,https://www.kickstarter.com/profile/1267629547,"We are a dynamic, music-loving team of unconventional thinkers who are constantly challenging the status quo. We’re working with two competent partners, who are experienced production experts and supporters of the feelbelt movement.",Aug 2019,https://www.feelbelt.de,https://www.feelbelt.com,https://www.youtube.com/channel/UCGePb92aDQO_5Qw7-I3eSOg?view_as=subscriber
1697006607,Guide Me Good - Social App,live,https://www.kickstarter.com/projects/guidemegood/gmg-guidemegood,Apps,https://ksr-ugc.imgix.net/assets/028/949/630/73c9cc68914939981c8f82cc63bb575c_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1588550199&auto=format&frame=1&q=92&s=b407fb92252ea097ea05851bd0b6d609,"Think of us as your guide to be and do good. Introducing a community App providing a HELP platform, a MATCHING of interests, and more..",2000.0,1.0,0.05,Germany,"Berlin, Germany",EUR (€),1,149812932,Raphael,https://www.kickstarter.com/profile/guidemegood,"Just startet the GMG Project in April 2020, the Idea was around since 2018. I studied in Braunschweig and have been living and working in Berlin for more than a year now. My driving question is the universal good and how it is triggered in us humans. If i have to describe myself and break it down, i would call myself a philosopher and generalist.",May 2019,https://www.guidemegood.de,,
631950110,LocalStore-Platform,live,https://www.kickstarter.com/projects/psb/localstore-platform,Apps,https://ksr-ugc.imgix.net/assets/027/761/175/b0c3911e49c2333c08310a09888e232e_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1579105182&auto=format&frame=1&q=92&s=022ba3d48bcb4c50b7bc35756f9d4805,The local app for local stores to reach local people.,175000.0,1.0,0.0005714285714285715,Germany,"Mainz, Germany",EUR (€),1,706775185,Singh Bains,https://www.kickstarter.com/profile/psb,"Founder of LocalStore 
",Jan 2020,https://localstore.app,,
449514652,polyflip: organisieren. planen. machen.,live,https://www.kickstarter.com/projects/janwegel/polyflip-organisieren-planen-machen,Apps,https://ksr-ugc.imgix.net/assets/028/988/584/2218edb43f47e73df23681e8609c4bb8_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1588801500&auto=format&frame=1&q=92&s=36ae7547160d3013d332764fbca361cb,Eine App für die Organisation von politischer Arbeit und Öffentlichkeitsarbeit.,35000.0,3.0,0.008571428571428572,Germany,"Deutsch, Germany",EUR (€),2,1512015756,Jan Wegel,https://www.kickstarter.com/profile/janwegel,in der Politik unterwegs,May 2020,https://janwegel.de,,
364247289,The AlphaLink Compound Aircraft: Aviation outside the Box!,live,https://www.kickstarter.com/projects/alphalink-aero/take-off-1,Flight,https://ksr-ugc.imgix.net/assets/028/880/855/3a39d2d9a7599454caf649065f7d4f1c_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1588081011&auto=format&frame=1&q=92&s=dd961df1fa5738fb015abe53d70e3edd,Building a Prototype to Revolutionize Unmanned Aviation: The World's First Platform for Earth Observation and Internet from the Sky!,10000.0,4247.0,42.47,Germany,"Berlin, Germany",EUR (€),27,66008075,Daniel Cracau (AlphaLink),https://www.kickstarter.com/profile/alphalink-aero,"I believe in a world where technology and creativity work together to find new ways to make life better for everyone. That's why I give my full support and work myself on solutions with which we can actively shape the future. Crowdfunding is for me a way to promote clever ideas and young ventures and to sponsor an often necessary amount of money in addition to tips and exchange of experiences.
",Jul 2015,https://alphalink.space,,
115169499,Sievimet,live,https://www.kickstarter.com/projects/no-meltdown/sievimet,Apps,https://ksr-ugc.imgix.net/assets/029/127/943/f4751e954323dd1372285ab8e177f082_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1589806917&auto=format&frame=1&q=92&s=28efd040841948a0b945461bedd6c250,"Die App für Deine Strahlendosis - 

controls your radiation exposure",125000.0,8551.0,6.8408,Germany,"Neuss, Germany",EUR (€),3,1719265164,Jochen K. Michels,https://www.kickstarter.com/profile/no-meltdown,"From 2020:
",Aug 2014,https://www.gaufrei.de,https://www.biokernsprit.org,http://sievimet.jomi1.com
37453382,"Power Pi, a smart UPS for the Raspberry Pi",live,https://www.kickstarter.com/projects/tjohn327/power-pi-a-smart-ups-for-the-raspberry-pi,DIY Electronics,https://ksr-ugc.imgix.net/assets/026/990/575/d0f193b494145672015a11e662088673_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1572170875&auto=format&frame=1&q=92&s=57e6b6fe4b292757e0a5a08630ab41cf,An uninterruptible power supply for Raspberry Pi that can provide more than an hour of backup power and shutdown the Pi safely.,10000.0,12715.0,127.15,Germany,"Magdeburg, Germany",EUR (€),409,859751557,Tony John,https://www.kickstarter.com/profile/tjohn327,IoT developer and passionate maker.,Sep 2015,,,
1524948400,SleepMe- sleep quality improver.,successful,https://www.kickstarter.com/projects/931291675/sleepme-sleep-quality-improver,Sound,https://ksr-ugc.imgix.net/assets/028/370/753/fd777b4c2186765afdece4c624cdd046_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1583748263&auto=format&frame=1&q=92&s=a987120e7b843ccd18d85ce067abddd8,We introduce SleepMe. Bluetooth speaker with active sound and snoring cancellation.,4000.0,16291.0,407.27500000000003,Germany,"München, Germany",EUR (€),201,931291675,SleepMe,https://www.kickstarter.com/profile/931291675,"I love the sound and everything related to it. I've been playing musical instruments since I was little, I create music and constantly learn something new. SleepMe was created based on my passion and learning - we put a lot of work and effort to refine the device and we are constantly improving it.",Mar 2020,,,
1398323800,velorian e-bike blinker set,live,https://www.kickstarter.com/projects/velorian/velorian-e-bike-blinker-set,Gadgets,https://ksr-ugc.imgix.net/assets/028/698/261/cf0cdeb71d54be8d5626507d0d27cfba_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1586620116&auto=format&frame=1&q=92&s=0406d839f94bc649bc0bfcb7dbfc657e,for more safety on the road,62200.0,1357.0,2.181672025723473,Germany,"Berlin, Germany",EUR (€),9,1056179898,velorian,https://www.kickstarter.com/profile/velorian,"Die Firma hinter diesem Projekt ist die velorian GmbH, die ich, Eckehard Bahr, 2019 gegründet habe, um die Blinker am Fahrrad zu entwickeln, die ich mir selbst immer gewünscht habe.",Feb 2020,https://velorian.de,,
775206387,APP called Togehter-IN short (ToIN),live,https://www.kickstarter.com/projects/toin/app-called-togehter-in-short-toin,Apps,https://ksr-ugc.imgix.net/assets/028/817/914/463583a7994dbb822a421a3fdebd9542_original.PNG?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1587574045&auto=format&frame=1&q=92&s=9f2608104c507dae4b88451d1c6e9f2b,"Hello everyone out threre. I want to create an app for people who want to learn new skills like coding, play instruments, painting etc.",5600.0,6.0,0.10714285714285715,Germany,"Dortmund, Germany",EUR (€),2,1176375842,alexander,https://www.kickstarter.com/profile/toin,"Hallo, ",Mar 2017,,,
2027773260,"Everest: the world's most innovative, customizable keyboard",successful,https://www.kickstarter.com/projects/mountaingg/everest-the-worlds-most-innovative-customizable-keyboard,Hardware,https://ksr-ugc.imgix.net/assets/028/260/543/6ee2221e212543ea04cca027cc3e4db0_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1582909690&auto=format&frame=1&q=92&s=9f701964996b34c3ffd751875134fedb,"Featuring integrated colored display keys, a detachable numpad, media dock with display dial, hot-swappable switches and much more",20000.0,227547.0,1137.735,Germany,"Freiburg, Germany",EUR (€),1084,2018534864,Mountain.gg,https://www.kickstarter.com/profile/mountaingg,"We design innovative, premium gaming peripherals that can be customized to suit your needs. ""Reach Your Summit"" is the mantra of Mountain. We are dedicated to providing you with modularity and features that create an unparalleled personalized experience.",Jan 2020,https://www.mountain.gg/,,
1757096512,Zaunkoenig M1K: world's first carbon fiber gaming mouse,successful,https://www.kickstarter.com/projects/zaunkoenig/zaunkoenig-m1k-worlds-first-carbon-fiber-gaming-mouse,Technology,https://ksr-ugc.imgix.net/assets/026/257/846/509a6ba2c47adf1e06fad16bfb7149fe_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1566814583&auto=format&frame=1&q=92&s=1deb7382b4436ca7ccf2bd71afbf340b,World’s lightest gaming mouse. 23g. Designed and made in Germany.,10000.0,37360.0,373.6,Germany,"Stuttgart, Germany",EUR (€),207,710114511,Zaunkoenig,https://www.kickstarter.com/profile/zaunkoenig,"Back in 1998 I was fifteen years old and obsessed with two things: StarCraft and mice. StarCraft is an insanely demanding game when it comes to mechanics. Just moving your army across the map is harder than most eSports, as Artosis likes to say. I quickly realized: the mouse was the most important piece of equipment for StarCraft. This realization pretty quickly developed into my second obsession: mice. And it ultimately resulted in the founding of Zaunkoenig, together with my brother Dominik, over a decade later.",Jul 2014,https://zaunkoenig.co,,
1710192287,OUTXE W20: Rugged IP67 Waterproof Wireless Solar Power Bank,successful,https://www.kickstarter.com/projects/outxe/outxe-w20-rugged-ip67-waterproof-wireless-solar-power-bank,Gadgets,https://ksr-ugc.imgix.net/assets/026/011/197/1c23767abd6f3a7a853233dafc2630ee_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1564756437&auto=format&frame=1&q=92&s=af78409d700be18a0554bcd18fbb434d,IP67 Waterproof & Dustproof | Wireless Charging | Solar Power Supply | 20000mAh | Smart Quick Charge Output | 6.5 hours Full Recharge,10000.0,40463.0,404.62999999999994,Germany,"Rendsburg, Germany",EUR (€),565,1878464192,OUTXE,https://www.kickstarter.com/profile/outxe,OUTXE is a creative and courageous brand aiming at providing products specifically designed for outdoors.,Jul 2019,https://outxe.com/,,
1098638010,Pulse Jacket and Joggers: heated Gore-Tex® Pulse Wear,successful,https://www.kickstarter.com/projects/1490593041/pulse-jacket-and-joggers-heated-gore-tex-pulse-wear,Wearables,https://ksr-ugc.imgix.net/assets/027/335/568/46d6d8acc301a51a6a990bffcf7ca66c_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1574708068&auto=format&frame=1&q=92&s=86b68a2fc739eeb677e6d13f8bf2df34,"Hybrid jacket and joggers: parka, jacket, hoodie, windstopper, softshell, Gore-Tex®
and nano carbon fiber electric heating",10000.0,17426.0,174.26,Germany,"Berlin, Germany",EUR (€),153,1490593041,Pulse Wear,https://www.kickstarter.com/profile/1490593041,Hi. My name is Eryk Rozpendek and together with my family we run a family business which is production of sportswear. We all worked together to develop and produce Pulse Jacket and Pulse Joggers. We believe that thanks to the help of all you Backers and kickstarter we will be able to produce and send your PulseWear to you.,Nov 2019,https://pulsewear.shop,,
2086613977,I LOCK IT GPS | Smart Security For Your Bike,successful,https://www.kickstarter.com/projects/ilockit/i-lock-it-gps-smart-security-for-your-bike,Hardware,https://ksr-ugc.imgix.net/assets/026/268/975/03515b758354714c611a44b5ebdf62d8_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1566898537&auto=format&frame=1&q=92&s=076fbc5ab851234fa24ac94cbadf7271,The next generation of the award-winning smart bike lock - now with GPS Live Tracking.,150000.0,160376.0,106.91733333333333,Germany,"Brandenburg, Germany",EUR (€),1027,742922560,haveltec,https://www.kickstarter.com/profile/ilockit,"Die Firma hinter I LOCK IT heißt haveltec GmbH. Haveltec ist ein junges Startup Unternehmen welches Produkte entwickelt, die das Leben einfacher und komfortabler machen. Um dies zu ermöglichen benutzen wir die neuste Technologie und verbinden sie mit einer außergewöhnlichen Benutzerfreundlichkeit. Dies ermöglicht die natürliche Benutzung von Gegenständen während die Technologie die komplexen Dinge im Hintergrund erledigt. 
",Mar 2016,https://www.ilockit.bike,,
48888466,pind StickPad I Changing how and where you work!,successful,https://www.kickstarter.com/projects/93715653/pind-stickpad-i-changing-how-and-where-you-work,Gadgets,https://ksr-ugc.imgix.net/assets/027/354/299/a4d95651f5bae9ba8f0672d0afdd2b5f_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1574848297&auto=format&frame=1&q=92&s=6a23f95c9c41f10ee6295b14bde5774f,"Meet the pind StickPad! It's a multifuntional,​ sticky mat, which allows you to stick anything, anywhere! Thanks​​ for your support!",750.0,793.0,105.73333333333332,Germany,"Cologne, Germany",EUR (€),36,93715653,pind,https://www.kickstarter.com/profile/93715653,"Hey! 
",Feb 2019,,,
1537326988,Volla Phone: Designed with Simplicity and Security in Mind,successful,https://www.kickstarter.com/projects/volla/volla-phone-designed-with-simplicity-and-security-in-mind,Hardware,https://ksr-ugc.imgix.net/assets/027/911/786/20ee47f2a69de9377d4534194efc5c24_original.jpeg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1580395048&auto=format&frame=1&q=92&s=da8ada8747cc49623e3382135477ff2d,"Experience a new level of simplicity through instant, intuitive interaction with a smartphone, that protects your privacy.",10000.0,20769.0,207.69000000000003,Germany,"Remscheid, Germany",EUR (€),70,520968177,Volla,https://www.kickstarter.com/profile/volla,"Volla is a young brand of the German startup Hallo Welt Systeme UG for a new mobile user experience and privacy protection. We are a young international team of professionals. Our founder, Dr. Jörg Wurzer, is an experienced entrepreneur with over 20 years of experience in product management and research.",Oct 2019,https://volla.online,https://twitter.com/hello_volla,https://instagram.com/hello_volla
1803745861,Coturn Portable Record Player,successful,https://www.kickstarter.com/projects/coturn/coturn-portable-record-player,Hardware,https://ksr-ugc.imgix.net/assets/027/936/236/04808230792e4d43d930f0b8070c1e6f_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1580582958&auto=format&frame=1&q=92&s=eb7668f280b495e4df1c13ee4fecc25e,A beautifully designed and incredible sounding portable turntable with wifi & bluetooth connection and rechargeable batteries.,99000.0,225511.5,227.78939393939393,Germany,"Cologne, Germany",EUR (€),695,1312707664,coturn,https://www.kickstarter.com/profile/coturn,"Benjamin Großjohann is not only an excellent industrial designer, professional BMXFlatland rider and loving dad, he is also a passionate crate digger.
",Dec 2019,https://www.coturn.de,https://www.facebook.com/coturn-301663007212348/,
184948382,enOcean Adapter Erweiterung - für ioBroker,successful,https://www.kickstarter.com/projects/jey-cee/enocean-adapter-erweiterung-fur-iobroker,Software,https://ksr-ugc.imgix.net/assets/027/868/960/ab370685b821349f0eb5501ddb8dc9d8_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1580070685&auto=format&frame=1&q=92&s=5b0908a881768fa662707508c298b730,"Mein Ziel ist die Erweiterung des enOcean Adapters, für das Projekt ioBroker, um die Möglichkeit Daten zu senden.",150.0,490.0,326.6666666666667,Germany,"Kaufbeuren, Germany",EUR (€),19,830007476,Christoph Gerle,https://www.kickstarter.com/profile/jey-cee,"Ich bin ein Langjähriges Mitglied der ioBroker Community und Adapter Entwickler, bekannt unter dem Namen Jey Cee. Ich Entwickle sehr gerne für und mit ioBroker, mein Traum ist es an diesem Projekt weiter mit zu Wirken und es zu einer Plattform zu machen an der man im Bereich Smart Home / Hausautomation nicht vorbei kommt. Da mir momentan 100% meiner Arbeitskraft zur freien Verfügung steht investiere ich den Großteil davon in die Entwicklung meiner Adapter und ioBroker relevanten Themen.",Jan 2020,https://www.iobroker.net,https://github.com/Jey-Cee,
1907915032,"MOD Dwarf: The smart, compact and powerful pedal brain",successful,https://www.kickstarter.com/projects/modduo/mod-dwarf,Sound,https://ksr-ugc.imgix.net/assets/028/200/483/cb2fb95bb57f174498faa10d8f4287d1_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1582536714&auto=format&frame=1&q=92&s=8d951f0c1d12caf196355765519d78d7,"Unprecedented patching freedom, new plugins every month, and plenty of power to use as many simultaneous plugins as you wish.",100000.0,212667.0,212.66699999999997,Germany,"Berlin, Germany",EUR (€),798,1858624101,MOD Devices,https://www.kickstarter.com/profile/modduo,"MOD Devices GmbH is an audio electronic devices company established in Berlin, Germany.
",Jul 2014,http://www.moddevices.com,https://twitter.com/moddevices,https://www.facebook.com/moddevices
1155076195,The Galaxy in Crystal Glass - The Big Sphere,successful,https://www.kickstarter.com/projects/cinks-labs/the-galaxy-in-crystal-glass-the-big-sphere,Space Exploration,https://ksr-ugc.imgix.net/assets/027/267/569/9fc79aa2c9e8dbd3c9e6f96d679debdc_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1574169795&auto=format&frame=1&q=92&s=bcecfe081adddc6b09bdcc0da891b283,"The Milky Way in a Sphere with a diameter of 15cm/6"". Many have asked for it, we want to fulfill the wish. The Big Sphere and more..",11111.0,62957.5,566.6231662316624,Germany,"Berlin, Germany",EUR (€),466,1898673740,Clemens,https://www.kickstarter.com/profile/cinks-labs,"At the beginning there was an idea. Clemens wanted to cast the known structure of the universe in glass. The groundwork for ""The Universe in a Sphere"" was done. Clemens showed this idea and how popular became on Kickstarter to his brother Christoph. Together the Steffin brothers started their company ""CinkS labs"" in spring 2017. The Big Bang of shipping happened in Summer 2017 and about 4,000 spheres were scattered around the world.",Apr 2014,https://www.shapeways.com/shops/cinks-labs,https://www.instagram.com/cinkslabs/,http://www.cinks-labs.de/
127875311,air-Q | der intelligenteste und umfassendste Luftanalysator,successful,https://www.kickstarter.com/projects/air-q/air-q-der-intelligenteste-und-umfassendste-luftanalysator,Technology,https://ksr-ugc.imgix.net/assets/024/709/250/e9852c48a69a06b22281305df3be5061_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1554811882&auto=format&frame=1&q=92&s=bc9b9073966927a7d9cc71e29a869028,"air-Q überwacht die Luftqualität in Ihren Räumen, deckt Schadstoffquellen auf und gibt Tipps für eine optimale Raumluft – in Echtzeit.",50000.0,71243.0,142.486,Germany,"Chemnitz, Germany",EUR (€),191,1834095110,air-Q Luftanalysator,https://www.kickstarter.com/profile/air-q,"Die Idee zu einem Multigas-Sensor ist aus einer privaten Situation (Daniel) heraus entstanden. Davon konnte er dann leicht Mario und Alex überzeugen. Seit Anfang 2017 arbeiten wir gemeinsam am air-Q und freuen uns nun so weit gekommen zu sein. Wir danken allen Backern bereits jetzt für die Unterstützung! 
",Mar 2019,https://www.air-q.com/,https://www.instagram.com/airq.sensor/,https://www.facebook.com/AirQ.Sensor/
1079273410,DR!FT - first real racing & drift simulation 1:43 scale cars,successful,https://www.kickstarter.com/projects/1997293074/drft-first-real-racing-and-drift-simulation-1-43-s,Gadgets,https://ksr-ugc.imgix.net/assets/025/061/846/90122de7be79dc4d41af72f512143e39_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1557313341&auto=format&frame=1&q=92&s=c2fbe5aded4a8cd2b2b327c091a09e22,Racing & drift simulation + real driving physics + real sound + virtual tuning + robotic + trackindependent model car + gaming = DR!FT,30000.0,405882.77,1352.9425666666666,Germany,"Speyer, Germany",EUR (€),1994,1997293074,Martin Müller,https://www.kickstarter.com/profile/1997293074,"->Deutsche Version weiter unten<- _____________________
",Mar 2016,http://www.drift-racer.com,http://www.sturmkind.com,http://www.drift-racer.de
1005308850,FYTA Beam - the smart plant sensor,successful,https://www.kickstarter.com/projects/fyta/fyta-beam-the-smart-plant-sensor,Gadgets,https://ksr-ugc.imgix.net/assets/025/117/849/9db4ac55b1e74f46273703ef602a6753_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1557750996&auto=format&frame=1&q=92&s=0fdd493a78732aff4c5fbcd10d71d21b,Do you have a black thumb? Then this is for you. The FYTA Beam brings plant care to the next level and gives your plant a voice.,50000.0,53595.53,107.19106000000001,Germany,"Berlin, Germany",EUR (€),670,1827428568,FYTA,https://www.kickstarter.com/profile/fyta,"Berlin-based, but with an otherworldly vision. We are FYTA, and we develop inventive, intuitive and cool products for a new generation of indoor gardeners.",Feb 2019,,,
64498276,Portable Powerpacks - New Battery Generation,successful,https://www.kickstarter.com/projects/1406081820/smallest-powerfull-batterypack,Technology,https://ksr-ugc.imgix.net/assets/027/427/147/03ff070be80cd09fccc53eec1ededdd4_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1575542156&auto=format&frame=1&q=92&s=6637e6b80351abbeafdfb7d7c96ad3b5,Powerbanks and Batteries,1000.0,1162.0,116.19999999999999,Germany,"Bielefeld, Germany",EUR (€),9,1406081820,Sascha Sussiek,https://www.kickstarter.com/profile/1406081820,"-geb am 24.09.89 Herford
",Dec 2019,,,
469098850,gBridge.io: Control anything with voice commands,successful,https://www.kickstarter.com/projects/1720541463/gbridgeio-control-anything-with-voice-commands,Software,https://ksr-ugc.imgix.net/assets/024/980/186/039ae5e0f44c60b8f0caaa4805e5ac4e_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1556743729&auto=format&frame=1&q=92&s=38f249116651e6bf5a970ff535c8ac46,gBridge's open interface allows you to integrate Google Home™  and Alexa easily in your Smart Home.,1000.0,1011.0,101.1,Germany,"Dresden, Germany",EUR (€),26,1720541463,Peter Kappelt,https://www.kickstarter.com/profile/1720541463,Born in the beautiful city of Dresden. Doing freelancing work for a living.,Apr 2019,https://about.gbridge.io,https://github.com/kservices,
558397988,Speak your new language from Day 1 with Magiclingua,successful,https://www.kickstarter.com/projects/1427862973/start-speaking-your-new-language-from-day-1-magicl,Apps,https://ksr-ugc.imgix.net/assets/024/872/723/3a59d4bda93e775491a7fe8d3482c992_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1556024669&auto=format&frame=1&q=92&s=da4985ea266e88db876b7a67c394c3c2,"The first language learning app built for your tongue, not your thumb!",15000.0,53081.2,353.87466666666666,Germany,"Munich, Germany",EUR (€),420,1427862973,Silver Ilves,https://www.kickstarter.com/profile/1427862973,Language Learner // Nature lover // Freethinker // Growth Hacker,Mar 2018,https://www.magiclingua.com,,
1185481991,2.4SINK Eurorack Module,successful,https://www.kickstarter.com/projects/instrumentsofthings/24sink-eurorack-module,Sound,https://ksr-ugc.imgix.net/assets/025/060/026/2e25a182555302e8e5b9660ab704ba60_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1557297930&auto=format&frame=1&q=92&s=959e6b13a01a1e8b985f2649858ca1e9,Sensor interface for Eurorack Modular Synthesizers,20000.0,23093.0,115.46499999999999,Germany,"Kiel, Germany",EUR (€),90,501183282,instruments of things,https://www.kickstarter.com/profile/instrumentsofthings,"Instruments of Things® is a music-tech StartUp based in the north of Germany, Kiel, founded in 2018. The three founders Henrik, David and Niko are connected by a strong passion for electronic music, especially made with modular synthesizers.",Apr 2019,https://www.instrumentsofthings.com,,
1770412175,Ploytec PL2 Logos Prototype Board,successful,https://www.kickstarter.com/projects/ploytec/ploytec-pl2-logos-prototype-board,DIY Electronics,https://ksr-ugc.imgix.net/assets/025/259/291/c6f616993fddb5af00c9067d13b912b7_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1558740032&auto=format&frame=1&q=92&s=75286892640811d01b26813fa0dd5091,Text-To-Speech USB MIDI Synthesizer,2000.0,2359.0,117.95,Germany,"Schopfheim, Germany",EUR (€),24,2116192557,Ploytec GmbH,https://www.kickstarter.com/profile/ploytec,Ploytec GmbH was founded in 2004 and specialises In USB Audio and MIDI hardware and driver solutions. There's also software plugins and some hardware including the PL2 synthesizer.,May 2019,http://www.ploytec.com/pl2,,
1584127007,PocketScreen - World's smallest Arduino compatible multitool,successful,https://www.kickstarter.com/projects/zepsch/pocketscreen-worlds-smallest-arduino-compatible-mu,DIY Electronics,https://ksr-ugc.imgix.net/assets/025/023/627/07c58a8e4ba7e679325c36a36319824e_original.png?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1557069855&auto=format&frame=1&q=92&s=6924240b8b172fa393e75591246fc4c1,"A ready-to-start device that combines a Microcontroller, Color OLED, SD card reader, WIFI module, 3 Buttons, RGB-LED & Charger",8500.0,28830.0,339.1764705882353,Germany,"Ludwigsburg, Germany",EUR (€),532,1710939223,Zepsch,https://www.kickstarter.com/profile/zepsch,Contact: ,Apr 2015,https://www.youtube.com/c/zepsch,http://zepsch.com,
737909613,Secufy SOS Button reloaded - unlimited Data Plan included,successful,https://www.kickstarter.com/projects/1930813419/secufy-sos-button-reloaded-unlimited-data-plan-included,Wearables,https://ksr-ugc.imgix.net/assets/025/239/542/bd153704e2d9652f60816fe0343e17f2_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1558605397&auto=format&frame=1&q=92&s=0364006435daea758200404a4c2d9a88,Secufy is a personal SOS button that reaches up to 3 people in case of emergency. It’s incredibly reliable & secure.,20000.0,27927.0,139.635,Germany,"Mainz, Germany",EUR (€),180,1930813419,Secufy SOS Button,https://www.kickstarter.com/profile/1930813419,"Secufy is committed to the personal safety of loved ones. With our experience in GPS alerts, wearable hardware technology and IoT connectivity, we build a reliable and easy to use portable SOS system for families and caretakers that sends instant alerts in case of emergency.",May 2019,https://www.secufy-sos.com,https://www.secufy.io,
